,name,artist,release,peak,duration,SemiYearID,WeekID,QuarterID
21532,didn't you know how much i loved you,kellie pickler,2010.083333333333,97,2,2010.0,2010-02-27,2010.0
21533,seven minutes in heaven,poni-tails,1958.833333333333,85,3,1958.5,1958-11-29,1958.75
21534,tears keep on falling,jerry vale,1965.333333333333,96,3,1965.0,1965-05-22,1965.25
21535,"don't say no, just say yes",avant,2002.666666666667,96,4,2002.5,2002-09-28,2002.5
21536,red high heels,kellie pickler,2006.833333333333,64,11,2006.5,2006-11-18,2006.75
21537,she twerkin,ca$h out,2014.5,98,3,2014.0,2014-07-12,2014.5
21538,sweet thursday,johnny mathis,1962.166666666667,99,2,1962.0,1962-03-17,1962.0
21539,can u believe,robin thicke,2007.583333333333,99,2,2007.5,2007-08-18,2007.5
21540,rock,plies,2018.083333333333,95,5,2018.0,2018-02-03,2018.0
21541,amen,edens edge,2011.916666666667,83,6,2011.5,2011-12-24,2011.75
21542,secret of love,elton anderson with sid lawrence combo,1960.0,88,4,1960.0,1960-01-23,1960.0
21543,white & nerdy,"""weird al"" yankovic",2006.75,9,20,2006.5,2006-10-14,2006.75
21544,white bird,david laflamme,1976.916666666667,89,7,1976.5,1976-12-11,1976.75
21545,white bucks and saddle shoes,"bobby pedrick, jr.",1958.833333333333,74,4,1958.5,1958-11-08,1958.75
21546,white christmas,bing crosby,1958.916666666667,12,15,1958.5,1958-12-20,1958.75
21547,white christmas,the drifters featuring clyde mcphatter and bill pinkney,1960.916666666667,88,2,1960.5,1960-12-17,1960.75
21548,white flag,dido,2003.666666666667,18,41,2003.5,2003-09-20,2003.5
21549,white horse,laid back,1984.083333333333,26,18,1984.0,1984-02-25,1984.0
21550,white horse,taylor swift,2008.833333333333,13,22,2008.5,2008-11-29,2008.75
21551,white hot,red rider,1980.25,48,7,1980.0,1980-04-05,1980.25
21552,white houses,eric burdon & the animals,1968.833333333333,67,8,1968.5,1968-11-23,1968.75
21553,white houses,vanessa carlton,2004.75,86,6,2004.5,2004-10-16,2004.75
21554,white iverson,post malone,2015.666666666667,14,30,2015.5,2015-09-26,2015.5
21555,white liar,miranda lambert,2009.75,38,20,2009.5,2009-10-31,2009.75
21556,"white lies, blue eyes",bullet,1971.833333333333,28,13,1971.5,1971-11-06,1971.75
21557,white lies,grin,1972.083333333333,75,6,1972.0,1972-02-05,1972.0
21558,the whole world is a stage,the fantastic four,1967.166666666667,63,9,1967.0,1967-03-25,1967.0
21559,the whole world,outkast featuring killer mike,2001.916666666667,19,20,2001.5,2001-12-22,2001.75
21560,the widow,the mars volta,2005.166666666667,95,2,2005.0,2005-03-19,2005.0
21561,the wild boys,duran duran,1984.833333333333,2,18,1984.5,1984-11-03,1984.75
21562,the wild life,bananarama,1984.833333333333,70,8,1984.5,1984-11-10,1984.75
21563,the windmills of your mind,dusty springfield,1969.333333333333,31,8,1969.0,1969-05-03,1969.25
21564,the windows of the world,dionne warwick,1967.5,32,9,1967.0,1967-07-29,1967.5
21565,the wind,zac brown band,2012.5,70,11,2012.0,2012-07-14,2012.5
21566,the winner takes it all,abba,1980.833333333333,8,26,1980.5,1980-11-22,1980.75
21567,the witch queen of new orleans,redbone,1971.833333333333,21,17,1971.5,1971-11-20,1971.75
21568,the witch,the rattles,1970.416666666667,79,5,1970.0,1970-06-27,1970.25
21569,the wizard,jimmie rodgers,1958.583333333333,45,7,1958.5,1958-08-09,1958.5
21570,the woman i love,b.b. king,1968.583333333333,94,3,1968.5,1968-08-24,1968.5
21571,the woman in me,crystal gayle,1981.916666666667,76,6,1981.5,1981-12-05,1981.75
21572,the woman in me,donna summer,1982.916666666667,33,16,1982.5,1982-12-18,1982.75
21573,the woman in you,bee gees,1983.333333333333,24,11,1983.0,1983-05-21,1983.25
21574,the woman with you,kenny chesney,2004.75,33,17,2004.5,2004-10-16,2004.75
21575,the wonder of you/mama liked the roses,elvis presley,1970.333333333333,9,12,1970.0,1970-05-16,1970.25
21576,the wonder of you,ray peterson,1959.333333333333,25,19,1959.0,1959-05-16,1959.25
21577,the wonderful world of the young,andy williams,1962.166666666667,99,1,1962.0,1962-03-24,1962.0
21578,the word is out,jermaine stewart,1985.083333333333,41,15,1985.0,1985-02-02,1985.0
21579,the work song,herb alpert & the tijuana brass,1966.5,18,8,1966.0,1966-07-02,1966.5
21580,the world i know,collective soul,1995.833333333333,19,34,1995.5,1995-11-18,1995.75
21581,the world i know,david cook,2008.416666666667,28,1,2008.0,2008-06-07,2008.25
21582,the world i used to know,jimmie rodgers,1964.333333333333,51,9,1964.0,1964-05-30,1964.25
21583,the world is a ghetto,geto boys featuring flaj,1996.333333333333,82,7,1996.0,1996-05-04,1996.25
21584,the world is a ghetto,war,1972.833333333333,7,16,1972.5,1972-11-18,1972.75
21585,the world of lonely people,anita bryant,1964.333333333333,59,8,1964.0,1964-05-16,1964.25
21586,the world outside,roger williams,1958.916666666667,71,3,1958.5,1958-12-06,1958.75
21587,the world outside,the four aces,1958.833333333333,63,4,1958.5,1958-11-22,1958.75
21588,the world outside,the four coins,1958.833333333333,21,11,1958.5,1958-11-08,1958.75
21589,the world through a tear,neil sedaka,1965.583333333333,76,9,1965.5,1965-08-28,1965.5
21590,"the world tonight (from ""fathers' day"")",paul mccartney,1997.333333333333,64,10,1997.0,1997-05-24,1997.25
21591,the world we knew (over and over),frank sinatra,1967.583333333333,30,7,1967.5,1967-08-05,1967.5
21592,the world's greatest,r. kelly,2001.916666666667,34,18,2001.5,2001-12-29,2001.75
21593,the world,brad paisley,2006.333333333333,45,20,2006.0,2006-05-06,2006.25
21594,the worm,jimmy mcgriff,1968.916666666667,97,1,1968.5,1968-12-14,1968.75
21595,the worryin' kind,tommy sands and the raiders,1958.916666666667,69,9,1958.5,1958-12-27,1958.75
21596,the worst,jhene aiko,2014.083333333333,43,20,2014.0,2014-02-22,2014.0
21597,"the wreck of the ""john b""",jimmie rodgers,1960.5,64,9,1960.0,1960-07-30,1960.5
21598,the wreck of the edmund fitzgerald,gordon lightfoot,1976.583333333333,2,21,1976.5,1976-08-28,1976.5
21599,the wreckoning,boomkat,2003.166666666667,88,2,2003.0,2003-03-22,2003.0
21600,the writing on the wall,adam wade,1961.333333333333,5,11,1961.0,1961-05-13,1961.25
21601,the yard went on forever,richard harris,1968.833333333333,64,6,1968.5,1968-11-02,1968.75
21602,the year that clayton delaney died,tom t. hall,1971.583333333333,42,12,1971.5,1971-08-21,1971.5
21603,the yen yet song,gary cane and his friends,1960.416666666667,99,1,1960.0,1960-06-04,1960.25
21604,the young folks,diana ross & the supremes,1969.583333333333,69,5,1969.5,1969-08-02,1969.5
21605,the young new mexican puppeteer,tom jones,1972.25,80,7,1972.0,1972-04-29,1972.25
21606,the zephyr song,red hot chili peppers,2002.833333333333,49,14,2002.5,2002-11-09,2002.75
21607,the zip,mfsb,1975.833333333333,91,6,1975.5,1975-11-29,1975.75
21608,them changes,buddy miles & the freedom express,1970.333333333333,62,17,1970.0,1970-05-02,1970.25
21609,them that got,ray charles and his orchestra,1961.0,58,6,1961.0,1961-01-14,1961.0
21610,theme for young lovers,percy faith and his orchestra,1960.333333333333,35,10,1960.0,1960-05-07,1960.25
21611,"theme from ""a summer place""",the lettermen,1965.416666666667,16,9,1965.0,1965-06-26,1965.25
21612,"theme from ""a summer place""",the ventures,1969.416666666667,83,5,1969.0,1969-06-28,1969.25
21613,"theme from ""close encounters of the third kind""",john williams,1977.916666666667,13,14,1977.5,1977-12-24,1977.75
21614,"theme from ""greatest american hero"" (believe it or not)",joey scarbury,1981.333333333333,2,26,1981.0,1981-05-09,1981.25
21615,"theme from ""harlow"" (lonely girl)",bobby vinton,1965.5,61,5,1965.0,1965-07-10,1965.5
21616,"theme from ""hatari!""",henry mancini and his orchestra,1962.5,95,4,1962.0,1962-07-14,1962.5
21617,"theme from ""rocky"" (gonna fly now)",current,1977.25,94,3,1977.0,1977-04-30,1977.25
21618,"theme from ""summer of '42""",peter nero,1971.75,21,13,1971.5,1971-10-16,1971.75
21619,"theme from ""the unforgiven"" (the need for love)",don costa and his orchestra and chorus,1960.25,27,13,1960.0,1960-04-30,1960.25
21620,theme from adventures in paradise,jerry byrd,1960.5,97,1,1960.0,1960-07-30,1960.5
21621,theme from ben casey,valjean on piano,1962.333333333333,28,9,1962.0,1962-05-19,1962.25
21622,theme from cleopatra jones,joe simon featuring the mainstreeters,1973.5,18,13,1973.0,1973-07-28,1973.5
21623,theme from close encounters,meco,1978.0,25,10,1978.0,1978-01-07,1978.0
21624,theme from dixie,duane eddy,1961.166666666667,39,7,1961.0,1961-03-18,1961.0
21625,theme from doctor detroit,devo,1983.333333333333,59,6,1983.0,1983-05-21,1983.25
21626,theme from dr. kildare (three stars will shine tonight),richard chamberlain,1962.416666666667,10,14,1962.0,1962-06-02,1962.25
21627,theme from dynasty,bill conti,1982.833333333333,52,9,1982.5,1982-11-06,1982.75
21628,theme from electric surfboard,brother jack mcduff,1969.916666666667,95,2,1969.5,1969-12-27,1969.75
21629,theme from ice castles (through the eyes of love),melissa manchester,1979.333333333333,76,4,1979.0,1979-05-05,1979.25
21630,theme from king kong (pt. i),love unlimited orchestra,1977.0,68,7,1977.0,1977-01-22,1977.0
21631,theme from lawrence of arabia,ferrante & teicher,1963.083333333333,84,12,1963.0,1963-02-02,1963.0
21632,theme from love story,francis lai and his orchestra,1971.0,31,9,1971.0,1971-01-30,1971.0
21633,theme from magnum p.i.,mike post,1982.083333333333,25,17,1982.0,1982-02-06,1982.0
21634,theme from mahogany (do you know where you're going to),diana ross,1975.833333333333,1,17,1975.5,1975-11-01,1975.75
21635,"theme from mission: impossible (from ""mission: impossible"")",adam clayton & larry mullen,1996.333333333333,7,20,1996.0,1996-05-11,1996.25
21636,"theme from new york, new york",frank sinatra,1980.333333333333,32,12,1980.0,1980-05-03,1980.25
21637,theme from raging bull (cavalleria rusticana),joel diamond,1981.083333333333,82,3,1981.0,1981-02-21,1981.0
21638,theme from rocky (gonna fly now),rhythm heritage,1977.083333333333,94,3,1977.0,1977-02-26,1977.0
21639,theme from s-express,s-express,1988.416666666667,91,6,1988.0,1988-06-18,1988.25
21640,theme from s.w.a.t.,rhythm heritage,1975.833333333333,1,24,1975.5,1975-11-15,1975.75
21641,theme from shaft,isaac hayes,1971.75,1,13,1971.5,1971-10-16,1971.75
21642,theme from superman (main title),the london symphony orchestra/john williams,1979.0,81,4,1979.0,1979-01-27,1979.0
21643,theme from taras bulba (the wishing star),jerry butler,1962.916666666667,100,1,1962.5,1962-12-15,1962.75
21644,theme from the apartment,ferrante & teicher,1960.5,10,20,1960.0,1960-07-23,1960.5
21645,theme from the dukes of hazzard (good ol' boys),waylon,1980.666666666667,21,23,1980.5,1980-09-13,1980.5
21646,theme from the men,isaac hayes,1972.75,38,9,1972.5,1972-10-21,1972.75
21647,theme from the sundowners,felix slatkin orchestra and chorus,1960.75,70,8,1960.5,1960-10-01,1960.75
21648,theme from the wild angels,davie allan and the arrows,1966.833333333333,99,2,1966.5,1966-11-12,1966.75
21649,theme from tunes of glory,the cambridge strings and singers,1961.083333333333,60,6,1961.0,1961-02-11,1961.0
21650,"theme music for the film ""2001"" a space odyssey from also sprach zarathustr",berlin philharmonic,1970.0,90,4,1970.0,1970-01-03,1970.0
21651,"theme song from ""which way is up""",stargard,1978.0,21,14,1978.0,1978-01-28,1978.0
21652,themes from e.t. (the extra-terrestrial),walter murphy,1982.5,47,9,1982.0,1982-07-31,1982.5
21653,themes from the wizard of oz,meco,1978.666666666667,35,10,1978.5,1978-09-09,1978.5
21654,then came you,dionne warwicke & spinners,1974.5,1,19,1974.0,1974-07-27,1974.5
21655,then came you,t.p.e.,1991.833333333333,91,2,1991.5,1991-11-30,1991.75
21656,then he kissed me,the crystals,1963.583333333333,6,12,1963.5,1963-08-17,1963.5
21657,then i'll count again,johnny tillotson,1965.416666666667,86,4,1965.0,1965-06-05,1965.25
21658,then she's a lover,roy clark,1970.0,94,3,1970.0,1970-01-24,1970.0
21659,then the morning comes,smash mouth,1999.75,11,26,1999.5,1999-10-30,1999.75
21660,then they do,trace adkins,2003.5,52,13,2003.0,2003-07-19,2003.5
21661,then what?,clay walker,1998.083333333333,65,18,1998.0,1998-02-07,1998.0
21662,then you can tell me goodbye,eddy arnold,1968.666666666667,84,4,1968.5,1968-09-07,1968.5
21663,then you can tell me goodbye,the casinos,1967.0,6,13,1967.0,1967-01-14,1967.0
21664,then you can tell me goodbye,toby beau,1979.583333333333,57,9,1979.5,1979-08-11,1979.5
21665,then,brad paisley,2009.25,28,20,2009.0,2009-04-04,2009.25
21666,there ain't no way,lobo,1973.833333333333,68,5,1973.5,1973-11-03,1973.75
21667,there but for fortune,joan baez,1965.666666666667,50,7,1965.5,1965-09-11,1965.5
21668,there but for the grace of god go i,machine,1979.166666666667,77,10,1979.0,1979-03-17,1979.0
21669,there comes a time,jack scott,1959.75,71,5,1959.5,1959-10-10,1959.75
21670,there for you,martin garrix x troye sivan,2017.416666666667,94,1,2017.0,2017-06-17,2017.25
21671,there goes (my heart again),fats domino,1963.333333333333,59,7,1963.0,1963-05-18,1963.25
21672,there goes another love song,the outlaws,1975.666666666667,34,10,1975.5,1975-09-06,1975.5
21673,there goes my baby,charlie wilson,2009.333333333333,98,2,2009.0,2009-05-16,2009.25
21674,there goes my baby,donna summer,1984.583333333333,21,14,1984.5,1984-08-11,1984.5
21675,there goes my baby,the drifters,1959.333333333333,2,19,1959.0,1959-05-30,1959.25
21676,there goes my baby,trisha yearwood,1998.5,93,2,1998.0,1998-07-18,1998.5
21677,there goes my baby,usher,2010.166666666667,25,25,2010.0,2010-03-06,2010.0
21678,there goes my everything,engelbert humperdinck,1967.416666666667,20,7,1967.0,1967-06-24,1967.25
21679,there goes my everything,jack greene,1967.0,65,9,1967.0,1967-01-07,1967.0
21680,there goes my heart,joni james,1958.666666666667,19,16,1958.5,1958-09-13,1958.5
21681,there goes my life,kenny chesney,2003.833333333333,29,20,2003.5,2003-11-08,2003.75
21682,there goes the lover,gene chandler,1967.666666666667,98,1,1967.5,1967-09-02,1967.5
21683,there is a mountain,donovan,1967.583333333333,11,9,1967.5,1967-08-12,1967.5
21684,there is no arizona,jamie o'neal,2000.916666666667,40,20,2000.5,2000-12-23,2000.75
21685,there is no greater love,the wanderers,1962.583333333333,88,4,1962.5,1962-08-25,1962.5
21686,there is something on your mind,big jay mcneely and band,1959.333333333333,44,16,1959.0,1959-05-23,1959.25
21687,there is,the dells,1968.0,20,11,1968.0,1968-01-20,1968.0
21688,there it go! (the whistle song),juelz santana,2005.75,6,24,2005.5,2005-10-15,2005.75
21689,there it goes again,barbara and the uniques,1971.0,91,3,1971.0,1971-01-02,1971.0
21690,there it is (part 1),james brown,1972.333333333333,43,7,1972.0,1972-05-06,1972.25
21691,there it is,ginuwine,2001.25,66,10,2001.0,2001-04-07,2001.25
21692,there it is,tyrone davis,1973.5,32,9,1973.0,1973-07-28,1973.5
21693,there must be a way,jimmy roselli,1967.583333333333,93,2,1967.5,1967-08-12,1967.5
21694,there must be a way,joni james,1959.0,33,12,1959.0,1959-01-17,1959.0
21695,there must be an angel,eurythmics,1985.583333333333,22,11,1985.5,1985-08-03,1985.5
21696,there never was a time,jeannie c. riley,1969.166666666667,77,4,1969.0,1969-03-29,1969.0
21697,there she goes,babyface,2001.333333333333,31,15,2001.0,2001-05-12,2001.25
21698,there she goes,jerry wallace,1960.916666666667,26,10,1960.5,1960-12-24,1960.75
21699,there she goes,sixpence none the richer,1999.666666666667,32,20,1999.5,1999-09-11,1999.5
21700,there she goes,the la's,1991.5,49,10,1991.0,1991-07-20,1991.5
21701,there was a time,gene chandler,1968.666666666667,82,3,1968.5,1968-09-21,1968.5
21702,there was a time,james brown and the famous flames,1968.0,36,8,1968.0,1968-01-20,1968.0
21703,there will come a day (i'm gonna happen to you),smokey robinson,1977.083333333333,42,11,1977.0,1977-02-19,1977.0
21704,there will never be another tonight,bryan adams,1991.916666666667,31,15,1991.5,1991-12-21,1991.75
21705,there will never be another you,chris montez,1966.583333333333,33,8,1966.5,1966-08-13,1966.5
21706,there will never be any peace (until god is seated at the conference table),the chi-lites,1974.416666666667,63,7,1974.0,1974-06-15,1974.25
21707,there won't be anymore,charlie rich,1974.0,18,15,1974.0,1974-01-26,1974.0
21708,there won't be no country music (there won't be no rock 'n' roll),c.w. mccall,1976.166666666667,73,4,1976.0,1976-03-27,1976.0
21709,there you are,martina mcbride,2000.666666666667,60,13,2000.5,2000-09-09,2000.5
21710,there you are,sam salter,1998.416666666667,57,12,1998.0,1998-06-20,1998.25
21711,there you go,edwin starr,1973.416666666667,80,6,1973.0,1973-06-30,1973.25
21712,there you go,p!nk,2000.166666666667,7,32,2000.0,2000-03-04,2000.0
21713,there you have it,blackhawk,1998.916666666667,41,14,1998.5,1998-12-05,1998.75
21714,there you'll be,faith hill,2001.333333333333,10,20,2001.0,2001-05-26,2001.25
21715,"there, i've said it again",sam cooke,1959.833333333333,81,5,1959.5,1959-11-07,1959.75
21716,there! i've said it again,bobby vinton,1963.833333333333,1,13,1963.5,1963-11-30,1963.75
21717,there'll be no next time,jackie wilson,1962.0,75,3,1962.0,1962-01-20,1962.0
21718,there'll be sad songs (to make you cry),billy ocean,1986.25,1,21,1986.0,1986-04-19,1986.25
21719,there'll come a time,betty everett,1969.0,26,11,1969.0,1969-01-18,1969.0
21720,there'll never be,switch,1978.75,36,13,1978.5,1978-10-07,1978.75
21721,there's a chance we can make it,blues magoos,1967.25,81,2,1967.0,1967-04-08,1967.25
21722,there's a girl,jan & dean,1959.75,97,3,1959.5,1959-10-24,1959.75
21723,there's a kind of hush (all over the world),carpenters,1976.083333333333,12,13,1976.0,1976-02-28,1976.0
21724,there's a kind of hush,herman's hermits,1967.083333333333,4,12,1967.0,1967-02-11,1967.0
21725,there's a moon out tonight,the capris,1960.916666666667,3,14,1960.5,1960-12-31,1960.75
21726,there's a party going on,yvonne,1990.0,88,9,1990.0,1990-01-27,1990.0
21727,there's a place,the beatles,1964.25,74,1,1964.0,1964-04-11,1964.25
21728,there's a star spangled banner waving #2 (the ballad of francis powers),red river dave,1960.416666666667,64,6,1960.0,1960-06-25,1960.25
21729,there's always me,elvis presley with the jordanaires,1967.583333333333,56,6,1967.5,1967-08-26,1967.5
21730,there's gonna be a showdown,archie bell & the drells,1968.916666666667,21,11,1968.5,1968-12-14,1968.75
21731,there's got to be a word!,the innocence,1966.916666666667,34,8,1966.5,1966-12-03,1966.75
21732,there's got to be rain in your life (to appreciate the sunshine),dorothy norwood,1974.083333333333,88,4,1974.0,1974-02-23,1974.0
21733,there's no easy way,james ingram,1984.25,58,10,1984.0,1984-04-07,1984.25
21734,there's no fool like a young fool,tab hunter,1959.25,68,5,1959.0,1959-04-25,1959.25
21735,there's no living without your loving,peter and gordon,1966.333333333333,50,7,1966.0,1966-05-07,1966.25
21736,there's no me without you,the manhattans,1973.416666666667,43,11,1973.0,1973-06-09,1973.25
21737,there's no other (like my baby),the crystals,1961.833333333333,20,12,1961.5,1961-11-18,1961.75
